grid_id,class,percent_Q12024,percent_Q22024,change_pct
85,2,0.0,0.0,0.0
85,3,0.0,0.0,0.0
85,4,0.0,0.0,0.0
85,5,0.0,0.0,0.0
85,6,0.0,0.0,0.0
85,7,0.0,0.0,0.0
85,8,0.0,0.0,0.0
86,0,0.0,0.0,0.0
86,1,100.0,100.0,0.0
86,2,0.0,0.0,0.0
86,3,0.0,0.0,0.0
86,4,0.0,0.0,0.0
86,5,0.0,0.0,0.0
86,6,0.0,0.0,0.0
86,7,0.0,0.0,0.0
86,8,0.0,0.0,0.0
87,0,0.0,0.0,0.0
87,1,96.55172413793103,91.95402298850574,-4.597701149425291
87,2,0.0,0.0,0.0
87,3,0.0,0.0,0.0
87,4,0.0,0.0,0.0
87,5,3.4482758620689653,8.045977011494253,4.597701149425288
87,6,0.0,0.0,0.0
87,7,0.0,0.0,0.0
87,8,0.0,0.0,0.0
88,0,0.0,0.0,0.0
88,1,99.0,99.0,0.0
88,2,0.0,0.0,0.0
88,3,0.0,0.0,0.0
88,4,0.0,0.0,0.0
88,5,1.0,1.0,0.0
88,6,0.0,0.0,0.0
88,7,0.0,0.0,0.0
88,8,0.0,0.0,0.0
89,0,0.0,0.0,0.0
89,1,100.0,100.0,0.0
89,2,0.0,0.0,0.0
89,3,0.0,0.0,0.0
89,4,0.0,0.0,0.0
89,5,0.0,0.0,0.0
89,6,0.0,0.0,0.0
89,7,0.0,0.0,0.0
89,8,0.0,0.0,0.0
90,0,0.0,0.0,0.0
90,1,100.0,100.0,0.0
90,2,0.0,0.0,0.0
90,3,0.0,0.0,0.0
90,4,0.0,0.0,0.0
90,5,0.0,0.0,0.0
90,6,0.0,0.0,0.0
90,7,0.0,0.0,0.0
90,8,0.0,0.0,0.0
91,0,0.0,0.0,0.0
91,1,100.0,100.0,0.0
91,2,0.0,0.0,0.0
91,3,0.0,0.0,0.0
91,4,0.0,0.0,0.0
91,5,0.0,0.0,0.0
91,6,0.0,0.0,0.0
91,7,0.0,0.0,0.0
91,8,0.0,0.0,0.0
92,0,0.0,0.0,0.0
92,1,100.0,100.0,0.0
92,2,0.0,0.0,0.0
92,3,0.0,0.0,0.0
92,4,0.0,0.0,0.0
92,5,0.0,0.0,0.0
92,6,0.0,0.0,0.0
92,7,0.0,0.0,0.0
92,8,0.0,0.0,0.0
93,0,0.0,0.0,0.0
93,1,100.0,100.0,0.0
93,2,0.0,0.0,0.0
93,3,0.0,0.0,0.0
93,4,0.0,0.0,0.0
93,5,0.0,0.0,0.0
93,6,0.0,0.0,0.0
93,7,0.0,0.0,0.0
93,8,0.0,0.0,0.0
94,0,0.0,0.0,0.0
94,1,100.0,100.0,0.0
94,2,0.0,0.0,0.0
94,3,0.0,0.0,0.0
94,4,0.0,0.0,0.0
94,5,0.0,0.0,0.0
94,6,0.0,0.0,0.0
94,7,0.0,0.0,0.0
94,8,0.0,0.0,0.0
95,0,0.0,0.0,0.0
95,1,100.0,100.0,0.0
95,2,0.0,0.0,0.0
95,3,0.0,0.0,0.0
95,4,0.0,0.0,0.0
95,5,0.0,0.0,0.0
95,6,0.0,0.0,0.0
95,7,0.0,0.0,0.0
95,8,0.0,0.0,0.0
96,0,0.0,0.0,0.0
96,1,100.0,100.0,0.0
96,2,0.0,0.0,0.0
96,3,0.0,0.0,0.0
96,4,0.0,0.0,0.0
96,5,0.0,0.0,0.0
96,6,0.0,0.0,0.0
96,7,0.0,0.0,0.0
96,8,0.0,0.0,0.0
97,0,0.0,0.0,0.0
97,1,100.0,100.0,0.0
97,2,0.0,0.0,0.0
97,3,0.0,0.0,0.0
97,4,0.0,0.0,0.0
97,5,0.0,0.0,0.0
97,6,0.0,0.0,0.0
97,7,0.0,0.0,0.0
97,8,0.0,0.0,0.0
98,0,0.0,0.0,0.0
98,1,100.0,98.0,-2.0
98,2,0.0,0.0,0.0
98,3,0.0,0.0,0.0
98,4,0.0,0.0,0.0
98,5,0.0,2.0,2.0
98,6,0.0,0.0,0.0
98,7,0.0,0.0,0.0
98,8,0.0,0.0,0.0
99,0,0.0,0.0,0.0
99,1,100.0,100.0,0.0
99,2,0.0,0.0,0.0
99,3,0.0,0.0,0.0
99,4,0.0,0.0,0.0
99,5,0.0,0.0,0.0
99,6,0.0,0.0,0.0
99,7,0.0,0.0,0.0
99,8,0.0,0.0,0.0
100,0,0.0,0.0,0.0
100,1,100.0,100.0,0.0
100,2,0.0,0.0,0.0
100,3,0.0,0.0,0.0
100,4,0.0,0.0,0.0
100,5,0.0,0.0,0.0
100,6,0.0,0.0,0.0
100,7,0.0,0.0,0.0
100,8,0.0,0.0,0.0
101,0,0.0,0.0,0.0
101,1,100.0,100.0,0.0
101,2,0.0,0.0,0.0
101,3,0.0,0.0,0.0
101,4,0.0,0.0,0.0
101,5,0.0,0.0,0.0
101,6,0.0,0.0,0.0
101,7,0.0,0.0,0.0
101,8,0.0,0.0,0.0
102,0,0.0,0.0,0.0
102,1,100.0,100.0,0.0
102,2,0.0,0.0,0.0
102,3,0.0,0.0,0.0
102,4,0.0,0.0,0.0
102,5,0.0,0.0,0.0
102,6,0.0,0.0,0.0
102,7,0.0,0.0,0.0
102,8,0.0,0.0,0.0
103,0,0.0,0.0,0.0
103,1,100.0,100.0,0.0
103,2,0.0,0.0,0.0
103,3,0.0,0.0,0.0
103,4,0.0,0.0,0.0
103,5,0.0,0.0,0.0
103,6,0.0,0.0,0.0
103,7,0.0,0.0,0.0
103,8,0.0,0.0,0.0
104,0,0.0,0.0,0.0
104,1,100.0,100.0,0.0
104,2,0.0,0.0,0.0
104,3,0.0,0.0,0.0
104,4,0.0,0.0,0.0
104,5,0.0,0.0,0.0
104,6,0.0,0.0,0.0
104,7,0.0,0.0,0.0
104,8,0.0,0.0,0.0
105,0,0.0,0.0,0.0
105,1,93.75,86.45833333333334,-7.291666666666657
105,2,0.0,0.0,0.0
105,3,0.0,0.0,0.0
105,4,0.0,0.0,0.0
105,5,6.25,13.541666666666666,7.291666666666666
105,6,0.0,0.0,0.0
105,7,0.0,0.0,0.0
105,8,0.0,0.0,0.0
106,0,0.0,0.0,0.0
106,1,77.0,69.0,-8.0
106,2,0.0,0.0,0.0
106,3,0.0,0.0,0.0
106,4,0.0,0.0,0.0
106,5,23.0,31.0,8.0
106,6,0.0,0.0,0.0
106,7,0.0,0.0,0.0
106,8,0.0,0.0,0.0
107,0,0.0,0.0,0.0
107,1,100.0,100.0,0.0
107,2,0.0,0.0,0.0
107,3,0.0,0.0,0.0
107,4,0.0,0.0,0.0
107,5,0.0,0.0,0.0
107,6,0.0,0.0,0.0
107,7,0.0,0.0,0.0
107,8,0.0,0.0,0.0
108,0,0.0,0.0,0.0
108,1,100.0,100.0,0.0
108,2,0.0,0.0,0.0
108,3,0.0,0.0,0.0
108,4,0.0,0.0,0.0
108,5,0.0,0.0,0.0
108,6,0.0,0.0,0.0
108,7,0.0,0.0,0.0
108,8,0.0,0.0,0.0
109,0,0.0,0.0,0.0
109,1,100.0,100.0,0.0
109,2,0.0,0.0,0.0
109,3,0.0,0.0,0.0
109,4,0.0,0.0,0.0
109,5,0.0,0.0,0.0
109,6,0.0,0.0,0.0
109,7,0.0,0.0,0.0
109,8,0.0,0.0,0.0
110,0,0.0,0.0,0.0
110,1,100.0,100.0,0.0
110,2,0.0,0.0,0.0
110,3,0.0,0.0,0.0
110,4,0.0,0.0,0.0
110,5,0.0,0.0,0.0
110,6,0.0,0.0,0.0
110,7,0.0,0.0,0.0
110,8,0.0,0.0,0.0
111,0,0.0,0.0,0.0
111,1,100.0,100.0,0.0
111,2,0.0,0.0,0.0
111,3,0.0,0.0,0.0
111,4,0.0,0.0,0.0
111,5,0.0,0.0,0.0
111,6,0.0,0.0,0.0
111,7,0.0,0.0,0.0
111,8,0.0,0.0,0.0
112,0,0.0,0.0,0.0
112,1,100.0,100.0,0.0
112,2,0.0,0.0,0.0
112,3,0.0,0.0,0.0
112,4,0.0,0.0,0.0
112,5,0.0,0.0,0.0
112,6,0.0,0.0,0.0
112,7,0.0,0.0,0.0
112,8,0.0,0.0,0.0
113,0,0.0,0.0,0.0
113,1,100.0,100.0,0.0
113,2,0.0,0.0,0.0
113,3,0.0,0.0,0.0
113,4,0.0,0.0,0.0
113,5,0.0,0.0,0.0
113,6,0.0,0.0,0.0
113,7,0.0,0.0,0.0
113,8,0.0,0.0,0.0
114,0,0.0,0.0,0.0
114,1,100.0,100.0,0.0
114,2,0.0,0.0,0.0
114,3,0.0,0.0,0.0
114,4,0.0,0.0,0.0
114,5,0.0,0.0,0.0
114,6,0.0,0.0,0.0
114,7,0.0,0.0,0.0
114,8,0.0,0.0,0.0
115,0,0.0,0.0,0.0
115,1,100.0,100.0,0.0
115,2,0.0,0.0,0.0
115,3,0.0,0.0,0.0
115,4,0.0,0.0,0.0
115,5,0.0,0.0,0.0
115,6,0.0,0.0,0.0
115,7,0.0,0.0,0.0
115,8,0.0,0.0,0.0
116,0,0.0,0.0,0.0
116,1,100.0,100.0,0.0
116,2,0.0,0.0,0.0
116,3,0.0,0.0,0.0
116,4,0.0,0.0,0.0
116,5,0.0,0.0,0.0
116,6,0.0,0.0,0.0
116,7,0.0,0.0,0.0
116,8,0.0,0.0,0.0
117,0,0.0,0.0,0.0
117,1,100.0,100.0,0.0
117,2,0.0,0.0,0.0
117,3,0.0,0.0,0.0
117,4,0.0,0.0,0.0
117,5,0.0,0.0,0.0
117,6,0.0,0.0,0.0
117,7,0.0,0.0,0.0
117,8,0.0,0.0,0.0
118,0,0.0,0.0,0.0
118,1,100.0,100.0,0.0
118,2,0.0,0.0,0.0
118,3,0.0,0.0,0.0
118,4,0.0,0.0,0.0
118,5,0.0,0.0,0.0
118,6,0.0,0.0,0.0
118,7,0.0,0.0,0.0
118,8,0.0,0.0,0.0
119,0,0.0,0.0,0.0
119,1,100.0,100.0,0.0
119,2,0.0,0.0,0.0
119,3,0.0,0.0,0.0
119,4,0.0,0.0,0.0
119,5,0.0,0.0,0.0
119,6,0.0,0.0,0.0
119,7,0.0,0.0,0.0
119,8,0.0,0.0,0.0
120,0,0.0,0.0,0.0
120,1,100.0,100.0,0.0
120,2,0.0,0.0,0.0
120,3,0.0,0.0,0.0
120,4,0.0,0.0,0.0
120,5,0.0,0.0,0.0
120,6,0.0,0.0,0.0
120,7,0.0,0.0,0.0
120,8,0.0,0.0,0.0
121,0,0.0,0.0,0.0
121,1,100.0,100.0,0.0
121,2,0.0,0.0,0.0
121,3,0.0,0.0,0.0
121,4,0.0,0.0,0.0
121,5,0.0,0.0,0.0
121,6,0.0,0.0,0.0
121,7,0.0,0.0,0.0
121,8,0.0,0.0,0.0
122,0,0.0,0.0,0.0
122,1,100.0,100.0,0.0
122,2,0.0,0.0,0.0
122,3,0.0,0.0,0.0
122,4,0.0,0.0,0.0
122,5,0.0,0.0,0.0
122,6,0.0,0.0,0.0
122,7,0.0,0.0,0.0
122,8,0.0,0.0,0.0
123,0,0.0,0.0,0.0
123,1,100.0,100.0,0.0
123,2,0.0,0.0,0.0
123,3,0.0,0.0,0.0
123,4,0.0,0.0,0.0
123,5,0.0,0.0,0.0
123,6,0.0,0.0,0.0
123,7,0.0,0.0,0.0
123,8,0.0,0.0,0.0
124,0,0.0,0.0,0.0
124,1,100.0,100.0,0.0
124,2,0.0,0.0,0.0
124,3,0.0,0.0,0.0
124,4,0.0,0.0,0.0
124,5,0.0,0.0,0.0
124,6,0.0,0.0,0.0
124,7,0.0,0.0,0.0
124,8,0.0,0.0,0.0
125,0,0.0,0.0,0.0
125,1,100.0,100.0,0.0
125,2,0.0,0.0,0.0
125,3,0.0,0.0,0.0
125,4,0.0,0.0,0.0
125,5,0.0,0.0,0.0
125,6,0.0,0.0,0.0
125,7,0.0,0.0,0.0
125,8,0.0,0.0,0.0
126,0,0.0,0.0,0.0
126,1,100.0,100.0,0.0
126,2,0.0,0.0,0.0
126,3,0.0,0.0,0.0
126,4,0.0,0.0,0.0
126,5,0.0,0.0,0.0
126,6,0.0,0.0,0.0
126,7,0.0,0.0,0.0
126,8,0.0,0.0,0.0
127,0,0.0,0.0,0.0
127,1,100.0,100.0,0.0
127,2,0.0,0.0,0.0
127,3,0.0,0.0,0.0
127,4,0.0,0.0,0.0
127,5,0.0,0.0,0.0
127,6,0.0,0.0,0.0
127,7,0.0,0.0,0.0
127,8,0.0,0.0,0.0
128,0,0.0,0.0,0.0
128,1,100.0,100.0,0.0
128,2,0.0,0.0,0.0
128,3,0.0,0.0,0.0
128,4,0.0,0.0,0.0
128,5,0.0,0.0,0.0
128,6,0.0,0.0,0.0
128,7,0.0,0.0,0.0
128,8,0.0,0.0,0.0
129,0,0.0,0.0,0.0
129,1,100.0,100.0,0.0
129,2,0.0,0.0,0.0
129,3,0.0,0.0,0.0
129,4,0.0,0.0,0.0
129,5,0.0,0.0,0.0
129,6,0.0,0.0,0.0
129,7,0.0,0.0,0.0
129,8,0.0,0.0,0.0
130,0,0.0,0.0,0.0
130,1,100.0,100.0,0.0
130,2,0.0,0.0,0.0
130,3,0.0,0.0,0.0
130,4,0.0,0.0,0.0
130,5,0.0,0.0,0.0
130,6,0.0,0.0,0.0
130,7,0.0,0.0,0.0
130,8,0.0,0.0,0.0
131,0,0.0,0.0,0.0
131,1,100.0,100.0,0.0
131,2,0.0,0.0,0.0
131,3,0.0,0.0,0.0
131,4,0.0,0.0,0.0
131,5,0.0,0.0,0.0
131,6,0.0,0.0,0.0
131,7,0.0,0.0,0.0
131,8,0.0,0.0,0.0
132,0,0.0,0.0,0.0
132,1,100.0,100.0,0.0
132,2,0.0,0.0,0.0
132,3,0.0,0.0,0.0
132,4,0.0,0.0,0.0
132,5,0.0,0.0,0.0
132,6,0.0,0.0,0.0
132,7,0.0,0.0,0.0
132,8,0.0,0.0,0.0
133,0,0.0,0.0,0.0
133,1,0.0,0.0,0.0
133,2,0.0,0.0,0.0
133,3,0.0,0.0,0.0
133,4,0.0,0.0,0.0
133,5,0.0,0.0,0.0
133,6,0.0,0.0,0.0
133,7,0.0,0.0,0.0
133,8,0.0,0.0,0.0
134,0,0.0,0.0,0.0
134,1,100.0,100.0,0.0
134,2,0.0,0.0,0.0
134,3,0.0,0.0,0.0
134,4,0.0,0.0,0.0
134,5,0.0,0.0,0.0
134,6,0.0,0.0,0.0
134,7,0.0,0.0,0.0
134,8,0.0,0.0,0.0
135,0,0.0,0.0,0.0
135,1,100.0,100.0,0.0
135,2,0.0,0.0,0.0
135,3,0.0,0.0,0.0
135,4,0.0,0.0,0.0
135,5,0.0,0.0,0.0
135,6,0.0,0.0,0.0
135,7,0.0,0.0,0.0
135,8,0.0,0.0,0.0
136,0,0.0,0.0,0.0
136,1,100.0,100.0,0.0
136,2,0.0,0.0,0.0
136,3,0.0,0.0,0.0
136,4,0.0,0.0,0.0
136,5,0.0,0.0,0.0
136,6,0.0,0.0,0.0
136,7,0.0,0.0,0.0
136,8,0.0,0.0,0.0
137,0,0.0,0.0,0.0
137,1,100.0,100.0,0.0
137,2,0.0,0.0,0.0
137,3,0.0,0.0,0.0
137,4,0.0,0.0,0.0
137,5,0.0,0.0,0.0
137,6,0.0,0.0,0.0
137,7,0.0,0.0,0.0
137,8,0.0,0.0,0.0
138,0,0.0,0.0,0.0
138,1,100.0,100.0,0.0
138,2,0.0,0.0,0.0
138,3,0.0,0.0,0.0
138,4,0.0,0.0,0.0
138,5,0.0,0.0,0.0
138,6,0.0,0.0,0.0
138,7,0.0,0.0,0.0
138,8,0.0,0.0,0.0
139,0,0.0,0.0,0.0
139,1,0.0,0.0,0.0
139,2,0.0,0.0,0.0
139,3,0.0,0.0,0.0
139,4,0.0,0.0,0.0
139,5,0.0,0.0,0.0
139,6,0.0,0.0,0.0
139,7,0.0,0.0,0.0
139,8,0.0,0.0,0.0
140,0,0.0,0.0,0.0
140,1,100.0,100.0,0.0
140,2,0.0,0.0,0.0
140,3,0.0,0.0,0.0
140,4,0.0,0.0,0.0
140,5,0.0,0.0,0.0
140,6,0.0,0.0,0.0
140,7,0.0,0.0,0.0
140,8,0.0,0.0,0.0
141,0,0.0,0.0,0.0
141,1,100.0,100.0,0.0
141,2,0.0,0.0,0.0
141,3,0.0,0.0,0.0
141,4,0.0,0.0,0.0
141,5,0.0,0.0,0.0
141,6,0.0,0.0,0.0
141,7,0.0,0.0,0.0
141,8,0.0,0.0,0.0
142,0,0.0,0.0,0.0
142,1,100.0,100.0,0.0
142,2,0.0,0.0,0.0
142,3,0.0,0.0,0.0
142,4,0.0,0.0,0.0
142,5,0.0,0.0,0.0
142,6,0.0,0.0,0.0
142,7,0.0,0.0,0.0
142,8,0.0,0.0,0.0
143,0,0.0,0.0,0.0
143,1,100.0,100.0,0.0
143,2,0.0,0.0,0.0
143,3,0.0,0.0,0.0
143,4,0.0,0.0,0.0
143,5,0.0,0.0,0.0
143,6,0.0,0.0,0.0
143,7,0.0,0.0,0.0
143,8,0.0,0.0,0.0
144,0,0.0,0.0,0.0
144,1,100.0,100.0,0.0
144,2,0.0,0.0,0.0
144,3,0.0,0.0,0.0
144,4,0.0,0.0,0.0
144,5,0.0,0.0,0.0
144,6,0.0,0.0,0.0
144,7,0.0,0.0,0.0
144,8,0.0,0.0,0.0
145,0,0.0,0.0,0.0
145,1,100.0,100.0,0.0
145,2,0.0,0.0,0.0
145,3,0.0,0.0,0.0
145,4,0.0,0.0,0.0
145,5,0.0,0.0,0.0
145,6,0.0,0.0,0.0
145,7,0.0,0.0,0.0
145,8,0.0,0.0,0.0
146,0,0.0,0.0,0.0
146,1,100.0,100.0,0.0
146,2,0.0,0.0,0.0
146,3,0.0,0.0,0.0
146,4,0.0,0.0,0.0
146,5,0.0,0.0,0.0
146,6,0.0,0.0,0.0
146,7,0.0,0.0,0.0
146,8,0.0,0.0,0.0
147,0,0.0,0.0,0.0
147,1,100.0,100.0,0.0
147,2,0.0,0.0,0.0
147,3,0.0,0.0,0.0
147,4,0.0,0.0,0.0
147,5,0.0,0.0,0.0
147,6,0.0,0.0,0.0
147,7,0.0,0.0,0.0
147,8,0.0,0.0,0.0
148,0,0.0,0.0,0.0
148,1,100.0,100.0,0.0
148,2,0.0,0.0,0.0
148,3,0.0,0.0,0.0
148,4,0.0,0.0,0.0
148,5,0.0,0.0,0.0
148,6,0.0,0.0,0.0
148,7,0.0,0.0,0.0
148,8,0.0,0.0,0.0
149,0,0.0,0.0,0.0
149,1,100.0,100.0,0.0
149,2,0.0,0.0,0.0
149,3,0.0,0.0,0.0
149,4,0.0,0.0,0.0
149,5,0.0,0.0,0.0
149,6,0.0,0.0,0.0
149,7,0.0,0.0,0.0
149,8,0.0,0.0,0.0
150,0,0.0,0.0,0.0
150,1,100.0,100.0,0.0
150,2,0.0,0.0,0.0
150,3,0.0,0.0,0.0
150,4,0.0,0.0,0.0
150,5,0.0,0.0,0.0
150,6,0.0,0.0,0.0
150,7,0.0,0.0,0.0
150,8,0.0,0.0,0.0
151,0,0.0,0.0,0.0
151,1,100.0,79.34782608695652,-20.652173913043484
151,2,0.0,0.0,0.0
151,3,0.0,0.0,0.0
151,4,0.0,0.0,0.0
151,5,0.0,20.652173913043477,20.652173913043477
151,6,0.0,0.0,0.0
151,7,0.0,0.0,0.0
151,8,0.0,0.0,0.0
152,0,0.0,0.0,0.0
152,1,100.0,73.0,-27.0
152,2,0.0,0.0,0.0
152,3,0.0,0.0,0.0
152,4,0.0,0.0,0.0
152,5,0.0,27.0,27.0
152,6,0.0,0.0,0.0
152,7,0.0,0.0,0.0
152,8,0.0,0.0,0.0
153,0,0.0,0.0,0.0
153,1,100.0,100.0,0.0
153,2,0.0,0.0,0.0
153,3,0.0,0.0,0.0
153,4,0.0,0.0,0.0
153,5,0.0,0.0,0.0
153,6,0.0,0.0,0.0
153,7,0.0,0.0,0.0
153,8,0.0,0.0,0.0
154,0,0.0,0.0,0.0
154,1,100.0,88.67924528301887,-11.320754716981128
154,2,0.0,0.0,0.0
154,3,0.0,0.0,0.0
154,4,0.0,0.0,0.0
154,5,0.0,11.320754716981133,11.320754716981133
154,6,0.0,0.0,0.0
154,7,0.0,0.0,0.0
154,8,0.0,0.0,0.0
155,0,0.0,0.0,0.0
155,1,100.0,66.0,-34.0
155,2,0.0,0.0,0.0
155,3,0.0,0.0,0.0
155,4,0.0,0.0,0.0
155,5,0.0,34.0,34.0
155,6,0.0,0.0,0.0
155,7,0.0,0.0,0.0
155,8,0.0,0.0,0.0
156,0,0.0,0.0,0.0
156,1,100.0,100.0,0.0
156,2,0.0,0.0,0.0
156,3,0.0,0.0,0.0
156,4,0.0,0.0,0.0
156,5,0.0,0.0,0.0
156,6,0.0,0.0,0.0
156,7,0.0,0.0,0.0
156,8,0.0,0.0,0.0
157,0,0.0,0.0,0.0
157,1,100.0,100.0,0.0
157,2,0.0,0.0,0.0
157,3,0.0,0.0,0.0
157,4,0.0,0.0,0.0
157,5,0.0,0.0,0.0
157,6,0.0,0.0,0.0
157,7,0.0,0.0,0.0
157,8,0.0,0.0,0.0
158,0,0.0,0.0,0.0
158,1,100.0,100.0,0.0
158,2,0.0,0.0,0.0
158,3,0.0,0.0,0.0
158,4,0.0,0.0,0.0
158,5,0.0,0.0,0.0
158,6,0.0,0.0,0.0
158,7,0.0,0.0,0.0
158,8,0.0,0.0,0.0
159,0,0.0,0.0,0.0
159,1,100.0,100.0,0.0
159,2,0.0,0.0,0.0
159,3,0.0,0.0,0.0
159,4,0.0,0.0,0.0
159,5,0.0,0.0,0.0
159,6,0.0,0.0,0.0
159,7,0.0,0.0,0.0
159,8,0.0,0.0,0.0
160,0,0.0,0.0,0.0
160,1,100.0,100.0,0.0
160,2,0.0,0.0,0.0
160,3,0.0,0.0,0.0
160,4,0.0,0.0,0.0
160,5,0.0,0.0,0.0
160,6,0.0,0.0,0.0
160,7,0.0,0.0,0.0
160,8,0.0,0.0,0.0
161,0,0.0,0.0,0.0
161,1,89.0,81.0,-8.0
161,2,7.000000000000001,0.0,-7.000000000000001
161,3,0.0,0.0,0.0
161,4,0.0,0.0,0.0
161,5,4.0,19.0,15.0
161,6,0.0,0.0,0.0
161,7,0.0,0.0,0.0
161,8,0.0,0.0,0.0
162,0,0.0,0.0,0.0
162,1,100.0,100.0,0.0
162,2,0.0,0.0,0.0
162,3,0.0,0.0,0.0
162,4,0.0,0.0,0.0
162,5,0.0,0.0,0.0
162,6,0.0,0.0,0.0
162,7,0.0,0.0,0.0
162,8,0.0,0.0,0.0
163,0,0.0,0.0,0.0
163,1,100.0,80.51948051948052,-19.480519480519476
163,2,0.0,0.0,0.0
163,3,0.0,0.0,0.0
163,4,0.0,0.0,0.0
163,5,0.0,19.480519480519483,19.480519480519483
163,6,0.0,0.0,0.0
163,7,0.0,0.0,0.0
163,8,0.0,0.0,0.0
164,0,0.0,0.0,0.0
164,1,100.0,0.0,-100.0
164,2,0.0,0.0,0.0
164,3,0.0,0.0,0.0
164,4,0.0,0.0,0.0
164,5,0.0,100.0,100.0
164,6,0.0,0.0,0.0
164,7,0.0,0.0,0.0
164,8,0.0,0.0,0.0
165,0,0.0,0.0,0.0
165,1,100.0,100.0,0.0
165,2,0.0,0.0,0.0
165,3,0.0,0.0,0.0
165,4,0.0,0.0,0.0
165,5,0.0,0.0,0.0
165,6,0.0,0.0,0.0
165,7,0.0,0.0,0.0
165,8,0.0,0.0,0.0
166,0,0.0,0.0,0.0
166,1,83.0,74.0,-9.0
166,2,17.0,16.0,-1.0
166,3,0.0,0.0,0.0
166,4,0.0,0.0,0.0
166,5,0.0,10.0,10.0
166,6,0.0,0.0,0.0
166,7,0.0,0.0,0.0
166,8,0.0,0.0,0.0
167,0,0.0,0.0,0.0
167,1,100.0,98.4375,-1.5625
167,2,0.0,0.0,0.0
167,3,0.0,0.0,0.0
167,4,0.0,0.0,0.0
167,5,0.0,1.5625,1.5625
167,6,0.0,0.0,0.0
167,7,0.0,0.0,0.0
167,8,0.0,0.0,0.0
168,0,0.0,0.0,0.0
168,1,91.30434782608695,26.08695652173913,-65.21739130434783
168,2,0.0,0.0,0.0
168,3,0.0,0.0,0.0
168,4,8.695652173913043,4.3478260869565215,-4.3478260869565215
168,5,0.0,69.56521739130434,69.56521739130434
168,6,0.0,0.0,0.0
168,7,0.0,0.0,0.0
168,8,0.0,0.0,0.0
169,0,0.0,0.0,0.0
169,1,100.0,0.0,-100.0
169,2,0.0,0.0,0.0
169,3,0.0,0.0,0.0
169,4,0.0,0.0,0.0
169,5,0.0,100.0,100.0
169,6,0.0,0.0,0.0
169,7,0.0,0.0,0.0
169,8,0.0,0.0,0.0
170,0,0.0,0.0,0.0
170,1,100.0,100.0,0.0
170,2,0.0,0.0,0.0
170,3,0.0,0.0,0.0
170,4,0.0,0.0,0.0
170,5,0.0,0.0,0.0
170,6,0.0,0.0,0.0
170,7,0.0,0.0,0.0
170,8,0.0,0.0,0.0
171,0,0.0,0.0,0.0
171,1,100.0,100.0,0.0
171,2,0.0,0.0,0.0
171,3,0.0,0.0,0.0
171,4,0.0,0.0,0.0
171,5,0.0,0.0,0.0
171,6,0.0,0.0,0.0
171,7,0.0,0.0,0.0
171,8,0.0,0.0,0.0
172,0,0.0,0.0,0.0
172,1,100.0,100.0,0.0
172,2,0.0,0.0,0.0
172,3,0.0,0.0,0.0
172,4,0.0,0.0,0.0
172,5,0.0,0.0,0.0
172,6,0.0,0.0,0.0
172,7,0.0,0.0,0.0
172,8,0.0,0.0,0.0
